 10027    473      0.0000     38.1705     6275.7010      730.8160     0.0000     9.4807    1.1706E+00    4.7824E-01    3.6000E-01      4793   3917    946    476   2.90    1.1995E-01    5.7380E+00
 10014    481      3.0000     39.1845     6263.2560     1647.6180     0.0000    19.1393    1.1913E+00    4.6309E-01    5.4000E-01      4577   3619    729   1054   3.00    1.4762E-01    1.5067E+01
 10010    484      6.0000     52.0796     6072.9930     1339.7900    31.1190    88.0930    1.4257E+00    5.6137E-01    5.8500E-01      4670   2724    732    805   2.85    1.5845E-01    1.6940E+01
 10002    484     10.0000     57.4770     5838.0300     1349.4240    60.6800    88.2254    1.5034E+00    6.0229E-01    6.4500E-01      4471   2323    723    851   3.00    1.8837E-01    9.6530E+00
  9994    484     13.0000     63.5856     5681.6910     1338.4320     0.9020    83.9642    1.5944E+00    6.2644E-01    6.7500E-01      4460   1970    691    833   2.47    1.7258E-01    3.8174E+01
  9992    484     17.0000     66.0934     5637.5130     1252.0980     1.8340   106.1115    1.6320E+00    6.5722E-01    6.9000E-01      4378   1805    687    782   2.45    1.9121E-01    2.3197E+01
  9989    482     20.0000     66.6908     5601.2070     1109.9100     7.7550   101.7063    1.6386E+00    6.3213E-01    6.3000E-01      4367   1834    639    634   2.61    1.8113E-01    1.2730E+01
  9984    483     24.0000     71.0260     5544.1430      909.9300    12.6990   100.7779    1.7035E+00    6.5643E-01    6.0000E-01      4274   1619    604    479   2.53    1.8508E-01    2.0568E+01
  9974    483     27.0000     76.5556     5504.2130     1158.2500     8.4830   102.8976    1.7875E+00    6.4603E-01    6.6000E-01      4270   1537    548    584   2.45    2.1022E-01    3.0294E+01
  9967    484     31.0000     78.2713     5464.5540     1306.0600     9.8180   104.3921    1.8105E+00    6.4698E-01    6.9000E-01      4265   1528    558    667   2.37    1.9219E-01    2.0465E+01
  9958    484     34.0000     82.1899     5407.8390     1245.3020     8.3240   105.1650    1.8650E+00    6.7358E-01    7.2000E-01      4235   1470    595    706   2.35    2.1070E-01    4.1645E+01
  9955    482     38.0000     84.4045     5344.9320     1129.7260    10.1860   101.5246    1.8912E+00    7.3159E-01    7.5000E-01      4181   1326    617    659   2.48    2.0712E-01    1.9206E+01
  9948    482     41.0000     89.6973     5308.6890      919.3140    14.6810    98.9074    1.9659E+00    7.3371E-01    6.9000E-01      4191   1259    606    529   2.32    2.0898E-01    2.1753E+01
  9943    482     45.0000     88.9299     5283.0580      968.6660    13.9500   101.4624    1.9521E+00    7.3479E-01    6.9000E-01      4180   1265    598    529   2.29    2.2303E-01    3.6479E+01
  9943    479     48.0000     97.3861     5259.7210     1287.3640    16.5410   104.4084    2.0709E+00    7.5147E-01    8.2500E-01      4214   1110    566    710   2.14    2.2718E-01    2.4543E+01
  9940    478     51.0000     97.7287     5213.4960     1081.6560    20.4900   101.1551    2.0700E+00    7.2027E-01    7.3500E-01      4084   1093    523    546   2.43    2.2771E-01    1.8490E+01
  9933    479     55.0000    101.8919     5205.4880     1144.2580    14.6950   102.9080    2.1281E+00    7.6416E-01    8.1000E-01      4137   1048    572    651   2.06    2.2045E-01    1.6637E+01
  9933    479     58.0000    100.4828     5193.8740      914.9640    16.7820   104.2644    2.1069E+00    7.6472E-01    7.2000E-01      4116   1052    591    516   2.07    2.2168E-01    3.7337E+01
  9929    478     62.0000    102.2570     5180.5750      963.4720    14.1140   103.4152    2.1303E+00    7.4947E-01    7.3500E-01      4101   1067    561    532   2.07    2.1758E-01    2.8768E+01
  9926    475     65.0000    103.3139     5152.0210     1099.0660    12.4720    97.2264    2.1414E+00    7.5716E-01    7.8000E-01      4104   1049    550    600   2.06    1.8419E-01    3.7510E+01
  9927    474     69.0000    105.3229     5146.4920      910.6120    14.7520    97.7743    2.1682E+00    7.5336E-01    7.2000E-01      4124   1012    515    453   2.05    2.4389E-01    2.0508E+01
  9923    477     72.0000    106.6707     5121.5150      990.1580    16.9870    99.0886    2.1836E+00    7.4515E-01    7.3500E-01      4065   1015    517    503   2.03    2.3694E-01    2.0624E+01
  9925    475     76.0000    108.5920     5092.7070      843.4640    19.0870   101.2804    2.2053E+00    7.4943E-01    6.7500E-01      4027    946    499    400   2.01    2.0907E-01    3.4393E+01
  9923    473     79.0000    112.2388     5077.4650      703.8840    21.6250   103.1694    2.2524E+00    7.5081E-01    6.0000E-01      4006    948    515    315   1.98    2.1111E-01    2.2473E+01
  9920    472     83.0000    116.6275     5070.7560      602.5080    20.3390    99.1128    2.3102E+00    7.2065E-01    5.4000E-01      4076    964    488    252   1.97    2.1946E-01    3.0287E+01
  9917    473     86.0000    115.5594     5055.6140      880.0520    23.4610   102.1319    2.2942E+00    7.2417E-01    6.7500E-01      4072    967    478    397   1.98    2.3307E-01    2.1046E+01
  9913    469     90.0000    117.7526     5048.4920      856.9540    24.3170   100.3728    2.3226E+00    7.4318E-01    6.9000E-01      4008    960    526    433   1.96    1.9340E-01    5.3074E+01
  9906    470     93.0000    119.3905     5030.1660      584.8820    27.6920   100.3335    2.3422E+00    7.5299E-01    5.7000E-01      4025    937    473    235   1.95    1.9467E-01    5.5248E+01
  9904    469     96.0000    120.3354     5019.8320      890.7780    28.5890   102.9967    2.3532E+00    7.6348E-01    7.0500E-01      3982    865    473    409   1.93    2.2110E-01    5.2830E+01
  9899    469    100.0000    125.2902     4994.6220      671.5600    29.9970   102.5340    2.4140E+00    7.5638E-01    6.0000E-01      4076    888    491    296   1.91    2.1080E-01    4.2937E+01
  9892    468    103.0000    118.7117     4986.0470      711.9760    26.6840   101.7013    2.3284E+00    7.0463E-01    6.0000E-01      3938    959    476    331   1.93    1.9268E-01    3.2689E+01
  9888    468    107.0000    128.3266     4965.0730      454.5040    25.9900   100.6907    2.4496E+00    6.9512E-01    4.8000E-01      4050    839    414    172   1.89    2.1360E-01    3.4013E+01
  9886    469    110.0000    131.7988     4951.7970      703.9680    26.1320   102.4566    2.4917E+00    7.2860E-01    5.8500E-01      4073    842    448    280   1.88    2.0574E-01    2.4817E+01
  9878    470    114.0000    130.9348     4939.3820      623.6320    22.9220   102.0395    2.4799E+00    7.4462E-01    5.8500E-01      4005    843    447    257   1.88    2.3122E-01    4.5472E+01
  9874    469    117.0000    132.5305     4926.9650      659.5700    18.6700   100.9547    2.4985E+00    7.5435E-01    6.1500E-01      4011    862    470    295   1.87    2.0743E-01    4.4063E+01
  9872    468    121.0000    132.2526     4913.7300      635.3220    18.7890   102.2706    2.4930E+00    7.6063E-01    5.7000E-01      3968    828    476    263   1.86    1.9291E-01    4.7262E+01
  9869    467    124.0000    137.7968     4891.4840      324.2760    16.8790   101.8534    2.5588E+00    7.7300E-01    4.2000E-01      3940    791    459    105   1.83    1.7567E-01    5.7806E+01
  9865    467    128.0000    135.4698     4876.6780      499.1340    17.0930   101.6970    2.5280E+00    7.7706E-01    5.1000E-01      3940    769    448    186   1.85    2.2014E-01    3.4999E+01
