 10033    467      0.0000     37.0420     6396.5460     1648.2780     0.0000     9.0321    1.1543E+00    4.8399E-01    5.4000E-01      5005   4185   1036   1342   3.01    1.2166E-01    8.7120E+00
 10008    482      3.0000     39.1675     6390.8700     1586.5400     0.0000    22.7258    1.1994E+00    4.5916E-01    4.9500E-01      4970   3878    772    938   3.10    1.2675E-01    1.1125E+01
 10012    477      6.0000     39.2869     6319.8330     1552.9380     0.1570    63.6847    1.1971E+00    4.4567E-01    4.8000E-01      4557   3529    671    795   3.06    1.1842E-01    2.5744E+01
 10014    472     10.0000     40.6345     6248.1900     1375.6240     0.3690    66.0538    1.2196E+00    3.8496E-01    4.0500E-01      4311   3209    456    514   3.04    1.2131E-01    1.9229E+01
 10014    469     13.0000     47.9490     6099.1250     1113.9140    25.1700   115.1599    1.3509E+00    4.6224E-01    4.3500E-01      4304   2719    509    447   3.39    1.5604E-01    1.5036E+01
 10000    473     17.0000     55.2797     5922.9450      862.7100     8.9280   115.7155    1.4721E+00    5.3766E-01    4.6500E-01      4330   2339    560    403   3.13    1.4434E-01    6.0918E+01
  9991    469     20.0000     59.2710     5814.2610     1199.5600     7.0620   107.7821    1.5334E+00    5.1387E-01    5.2500E-01      4311   2116    483    509   2.87    1.7842E-01    2.1723E+01
  9984    467     24.0000     65.8628     5699.1580      968.3660     9.8340   108.2595    1.6349E+00    6.0626E-01    5.7000E-01      4303   1867    591    521   2.72    1.7106E-01    3.9847E+01
  9981    464     27.0000     67.3374     5671.5580      959.7660    13.7890   108.8493    1.6568E+00    5.8510E-01    5.4000E-01      4303   1846    564    463   2.72    1.5877E-01    1.0920E+01
  9972    463     30.0000     71.8329     5575.9850     1006.8580    19.1490   110.3873    1.7209E+00    6.2322E-01    5.8500E-01      4192   1632    547    476   2.47    1.8148E-01    2.8503E+01
  9966    462     34.0000     73.8395     5497.3400     1205.7320    20.3980   108.4645    1.7451E+00    6.4777E-01    6.7500E-01      4187   1576    574    645   2.55    1.8461E-01    3.1321E+01
  9958    462     37.0000     74.2895     5479.1480      917.6560    22.8680   112.6201    1.7511E+00    6.2303E-01    5.7000E-01      4122   1583    556    436   2.44    2.0715E-01    4.8309E+01
  9948    458     41.0000     78.1182     5439.8750     1047.4300    18.7400   110.8625    1.8075E+00    6.1609E-01    6.0000E-01      4027   1451    476    445   2.51    2.1277E-01    3.2050E+01
  9940    459     44.0000     81.3619     5435.4070     1247.9460    20.2380   113.3279    1.8575E+00    6.2341E-01    6.6000E-01      4012   1422    494    567   2.28    2.1563E-01    1.8082E+01
  9937    456     48.0000     83.3214     5406.0720      954.4220    20.9810   113.3771    1.8842E+00    6.1897E-01    5.8500E-01      4139   1433    468    406   2.32    2.0747E-01    1.4648E+01
  9928    456     51.0000     82.3019     5371.1350      858.1700    17.0640   110.7983    1.8657E+00    6.0981E-01    5.5500E-01      3922   1304    457    350   2.49    1.6630E-01    4.3471E+01
  9921    457     54.0000     83.6284     5343.9750     1014.3620    17.7590   110.8232    1.8833E+00    5.8982E-01    5.7000E-01      3847   1317    435    403   2.25    1.8919E-01    2.4129E+01
  9915    455     58.0000     90.0517     5305.2610      766.8440    14.3460   112.4405    1.9744E+00    6.3247E-01    5.1000E-01      3902   1256    482    290   2.17    1.5865E-01    3.2697E+01
  9909    456     61.0000     90.1313     5268.7960     1004.9220    11.2320   109.4761    1.9718E+00    6.3419E-01    6.1500E-01      3911   1225    455    430   2.17    2.0691E-01    5.1062E+01
  9908    455     65.0000     91.2313     5247.6800      678.4060    12.9670   112.3113    1.9852E+00    6.6452E-01    5.1000E-01      3862   1211    486    251   2.16    1.8767E-01    6.1437E+01
  9904    452     68.0000     93.9070     5229.9220      795.2720    11.5580   110.8150    2.0221E+00    6.1365E-01    5.2500E-01      3860   1176    422    295   2.14    1.7929E-01    4.2220E+01
  9901    452     72.0000     95.3871     5212.6270      462.2740    12.1160   110.8830    2.0414E+00    6.9482E-01    4.3500E-01      3867   1072    473    154   2.12    1.5800E-01    6.9841E+01
  9902    448     75.0000     95.4701     5197.6560      682.6480    12.4730   111.1159    2.0405E+00    6.6648E-01    5.2500E-01      3762   1090    437    247   2.10    2.4382E-01    6.3671E+01
  9900    448     78.0000     94.3347     5187.7050      502.8680    12.8340   101.4092    2.0232E+00    6.3192E-01    4.0500E-01      3787   1164    452    148   2.14    1.3826E-01    6.1653E+01
  9899    448     82.0000     97.3983     5182.1910      879.4840    13.3490   104.2380    2.0662E+00    6.1774E-01    5.7000E-01      3803   1100    421    343   2.11    1.8926E-01    5.6632E+01
  9900    446     85.0000    102.4852     5167.4820      622.6720    14.1690   110.5631    2.1353E+00    6.4673E-01    4.9500E-01      3824   1035    413    222   2.07    1.8885E-01    5.5755E+01
  9897    446     89.0000     99.1681     5162.3430      761.6640    13.9210   110.9817    2.0887E+00    6.8924E-01    5.7000E-01      3755   1021    446    291   2.07    2.2449E-01    3.5887E+01
  9895    444     92.0000    102.7891     5151.6570      856.3580    13.1820   109.1670    2.1380E+00    6.7101E-01    6.1500E-01      3749   1008    433    341   2.05    2.1307E-01    5.3413E+01
  9893    443     96.0000    103.3754     5137.7320      451.9700    17.4140   111.0188    2.1445E+00    6.5255E-01    4.6500E-01      3808   1020    414    161   2.06    2.0485E-01    5.1460E+01
  9891    441     99.0000    107.5105     5127.8220      343.3500    18.4560   109.7175    2.2001E+00    6.9488E-01    3.6000E-01      3807    957    447    108   2.02    1.7110E-01    3.9355E+01
  9889    441    102.0000    110.3913     5098.5820      657.5320    19.4490   106.6107    2.2352E+00    6.6735E-01    5.2500E-01      3816    951    414    243   2.02    2.0010E-01    5.7092E+01
  9885    440    106.0000    113.6112     5082.0170      534.3480    22.7020   106.7770    2.2766E+00    7.0998E-01    4.9500E-01      3801    909    425    187   2.02    2.2740E-01    3.4843E+01
  9883    439    109.0000    114.7659     5056.6310      320.8620    24.3090   106.4358    2.2884E+00    7.0847E-01    3.6000E-01      3778    911    442     96   1.99    2.0858E-01    2.9000E+01
  9885    437    113.0000    113.7811     5048.4810      451.5820    27.2000   109.6740    2.2738E+00    7.0080E-01    4.2000E-01      3731    906    431    133   1.98    2.1166E-01    6.8814E+01
  9880    437    116.0000    121.4238     5039.7830      809.6180    31.8450   110.5656    2.3739E+00    7.3124E-01    6.4500E-01      3768    872    434    335   1.98    2.2166E-01    3.7445E+01
  9878    434    120.0000    125.1187     5035.1340     1000.2080    35.9500   110.5550    2.4213E+00    7.9500E-01    7.9500E-01      3784    789    467    467   1.92    2.2101E-01    1.8235E+01
  9874    435    123.0000    120.4315     5033.2170      798.6260    46.7630   110.6329    2.3607E+00    7.7252E-01    7.0500E-01      3692    822    452    361   1.92    2.4696E-01    2.7153E+01
  9870    433    126.0000    124.5756     5010.9190      843.9380    37.4000   109.0880    2.4116E+00    7.7819E-01    7.0500E-01      3742    790    439    357   1.92    1.9916E-01    2.9323E+01
  9864    434    130.0000    124.2691     4991.4750      877.3700    36.1470   109.8543    2.4054E+00    7.7602E-01    7.3500E-01      3688    797    433    382   1.91    2.4536E-01    5.0554E+01
  9857    434    133.0000    126.5831     4987.0910      850.7980    35.5960   109.9164    2.4354E+00    7.8441E-01    7.3500E-01      3668    734    434    374   1.88    2.3903E-01    2.7081E+01
  9852    434    137.0000    126.3125     4972.6620      783.6580    35.5810   110.0213    2.4303E+00    7.7980E-01    6.7500E-01      3759    778    442    325   1.92    2.2539E-01    5.9748E+01
  9847    431    140.0000    129.2449     4956.8740      423.3660    32.1500   110.0205    2.4659E+00    7.8621E-01    5.1000E-01      3699    740    418    157   1.89    2.0853E-01    5.2253E+01
  9838    432    144.0000    131.0487     4944.0330      433.9660    27.4170   109.2112    2.4880E+00    7.7972E-01    4.9500E-01      3721    729    416    148   1.90    2.0723E-01    5.4209E+01
  9832    429    147.0000    130.5711     4920.5340      521.4920    28.2090   109.5335    2.4789E+00    7.7206E-01    5.2500E-01      3718    766    406    178   1.91    2.1244E-01    3.4966E+01
  9827    429    150.0000    136.2688     4909.8150      258.4260    26.5060   109.2757    2.5494E+00    7.5505E-01    3.4500E-01      3724    729    406     62   1.89    2.2763E-01    5.9059E+01
  9822    429    154.0000    135.3172     4894.7580      301.9320    26.8390   106.7657    2.5357E+00    7.5217E-01    3.9000E-01      3717    753    397     85   1.90    1.8448E-01    5.5770E+01
  9821    429    157.0000    140.8680     4884.6270      741.4280    28.5470   109.4444    2.6029E+00    7.7515E-01    6.6000E-01      3673    750    443    314   1.86    2.5819E-01    5.6247E+01
  9814    429    161.0000    142.5367     4866.5310      473.4360    30.1170   109.0272    2.6213E+00    7.6245E-01    5.2500E-01      3768    692    404    173   1.87    2.1414E-01    2.3644E+01
  9810    430    164.0000    143.2698     4862.3590      449.9680    31.6410   109.3266    2.6301E+00    8.1129E-01    5.4000E-01      3656    705    431    178   1.83    2.5677E-01    5.4201E+01
  9803    430    168.0000    146.1335     4857.5180      285.2860    39.6210   108.8946    2.6653E+00    7.6919E-01    3.6000E-01      3731    727    408     80   1.83    1.8007E-01    5.5534E+01
